id,entry,lifeStats,sort
KAJp29nyuC,UXNLJVvFAlgv,"(3bwD7xRP1p , vO8DQ60DII)",xg9OXFb4xT
bTlj7LmGxh,UXTK5ASQpSwm,"(PJndoumVdY , AAJsyOkBVG)",SDvT3XPcMJ
XLSNi1Onwl,UXs6neKmeX9F,"(mACuE324pE , gBJi6EhIo1)",2aBu5JopKA
3CzmLFLgpF,UXnav54bMUyf,"(k6nSD8t9Ry , em7sNnvoeS)",oVsNlSL27y
uA03EZEa58,UXwY4n1SU70W,"(1sz2MLSECM , 25uwA9YwoQ)",yC0SvP4syv
Xov362wqgt,UXjT0MIopMAl,"(xoPeXOZyD5 , TP8AW0HL9G)",SnPYhjgrYR
lWYjI3EF6Q,UXjKZuQ71DnQ,"(sKJzknBYzj , dgncP1GO45)",97K5ah5otw
Ty2JcGA2ta,UXGlpsCSQE8q,"(p7fORxPxxu , Y423kHZJVy)",v5d3dYrq56
0I7nZAe6lv,UYzTURs26j4I,"(ET9N1TMuA4 , xCdPjAepEG)",SmbyFFp0sD
iFrcltNWFS,UYhMMu7dCBps,"(yQDuiM03t4 , c4MJwED22q)",9oy4itwLyn
wHxp5eIF9k,UY6GYBFWRna9,"(NP2oVdaxIZ , N96Jn3Tnv1)",K6EpGNTYyf
Vi6ZUXEZON,UY1AQd64AVuH,"(e0DbQcPPo3 , SU31mCbnCS)",aK1fRmts6v
CPMxILQdbT,UYdqh9uwOEOj,"(G9C54rhib5 , LG8bz7dOv0)",YzV8htJMmT
B00xO4llB2,UYkdRmeUV1UG,"(0KSfcAHrWZ , XBU5PDt41E)",fBl1oIv8tN
BnjzC9AT9J,UYUfzxSRqLfY,"(6UelX2Ss52 , odqeU06Psw)",RcCzusBwiS
6QnAq7HoHf,UYQx5eZvP762,"(JC8bxiAdZC , yLiVJQK9h8)",VUEvWbGkeY
Yiu3y8XGwE,UYjXZk4iARDk,"(xMuZISdxSf , 5LGsIrCGni)",C0e3dlgDSh
p4W8gXv1AR,UYhWxAnWde74,"(l6y0ody0Bc , Jix3pZEzbU)",1HaQKLlWTi
CnR6h2iwaE,UZy14QQf6xWi,"(GRjpvqHEC7 , S3uiV8MGtd)",NZfyjj5Dsv
PxRc7pnxX5,UZ1mY19T3YvD,"(9CDhX8YFdB , 49LwFTJv5d)",szRWHqqWZH
WwMPgQaCu9,UZbNPFznJWYz,"(T1q6NcSrZp , a6VoyDAV2m)",TM3kQowmTT
t7bjdLS80g,UZOePM0DyXEp,"(Q8B3VKcC0x , KW9oTtOx6h)",hJqdLK3uRx
5IzcMYHKf6,UZ5dJrb7r2W4,"(LDjtHhYT6Q , dtpKOuTZiS)",9Nu3tNpJhm
H8w380zdeM,UZk47j7eTGjx,"(MRBoztaY9e , eZ3rxrTFZn)",WcyTpRiJuK
Vpd3JIQK4f,UZwSbgdNg1BL,"(ULV919C0xp , jNbh9sS9Hj)",UYzw8hym4y
dUaAJqHMyl,UZ82IBPchGI7,"(vT6uKRv2nU , Kgnkdgrbfz)",8rAWXATnuE
87JpMsGodW,UZlclc002nL2,"(PbdGWxccTN , EexUwPWibF)",Bd8zqA10V1
afn8QrQfig,UZ3Uk3PU5ppc,"(1uR5pkz1gL , hr4jFXghZ9)",DiktvhSiWn
RKYYouUOrr,VALsfk6WEnOh,"(93VQF40asY , hsG24XWICH)",sIlBoWdvZ2
3or4mq4PBE,VAURsVisWQt7,"(J5so37QCnO , 44I8nu9Bed)",9brPC8acCg
IPu78yN1mx,VA2tJE4rdR3u,"(L9vijgBA1B , 1gD2cdgPVk)",W9GaVKnYVK
4DN8MZzrfz,VAwmVSThARcF,"(r8uu3AkdzD , cKovWfoMyK)",yhNA0ssmkl
ILm7MoAh0M,VAwWy2IMzxm3,"(KDUM2F6zzF , 66h09UVzLe)",0Nin5ITTPL
SnjHTXJYOV,VAggJiTVG6OD,"(0F6zqHS9Fb , 4utLdYChH6)",tEr0d71Lvj
LSrJIY4RWz,VATEYnb6qc8y,"(zce0FkUXEs , BudJT9YwTT)",8ejeujaq87
XYllmlGsD6,VAqNlzgrBAKa,"(dYPg9p9p1U , 4UcIUJPbNI)",dwPPtxMG17
qxNrOa58yi,VAtrRtVDuYrW,"(GYrQdwpise , QYOzxTyUbW)",Ab33sjkNIq
1RHLCRFpqO,VA6ID1HgalL0,"(O4YpzZ7tdG , FfZAtW59OT)",Eyi8CixHb5
0SBn8kNwP3,VBWZQrOoWcQk,"(DwIgJMzXe8 , 7NJIW1Gac2)",1jKJ0qGR9B
3vRU0HvarI,VBfPjGB9qGnG,"(nnuWaiqgCg , FqVuiWI74l)",BwNgXFAthQ
CkIZrRyMdf,VBwzCXq5bKWw,"(QLK2BNZ1jd , vRvhdMd1TD)",f5S9dipBoC
ckR0zynt3Y,VB4LBEAlLt8B,"(DK2LYsSaX8 , G9BctV0Afd)",l9IiAd81m0
NTaelqgzNN,VBXfzOToeVOB,"(y7WSrBV1OI , L0dvhKuavE)",CvQuYU9qb5
q3XrA17mm8,VBDUWe2P1ujv,"(IzdUQJmYPs , 9DStBN7dn1)",6Zcdlmzo8D
39Otolq8W1,VBZQlwRelXfH,"(rwRFMQi7VB , 3goGeeM0X2)",tK3vIn3BDB
AHFcb82sJh,VBmEQxNyAWAE,"(4QLzu1r4bT , ZQhUSN4XuV)",AjTTabWGjk
yJxVtFTld2,VBVqACOyZQkf,"(zErmLLQVCw , lQyEWxbgT2)",RnLdw6whxa
2XABLeDU14,VBN99qgBrqWi,"(0T0dxpTQWE , lVQfGFCxlC)",H2IdYHlK7M
BD7FomsF9f,VCGEZBK3OSJM,"(ZIR4uGkxUQ , eL2ZiabWxj)",5fsWgaVYwB
0bYU4B95zp,VCcaMrU12Yca,"(TuG3mdEe8B , ZYUXCROAee)",wKFv4QW2mu
B4JqudxazP,VCSLxpwpA699,"(bqHNMPLUDG , FjjSupXhDn)",l0ccZwEIA8
jOSOhTvIpH,VCnmHABb1fTL,"(mXQCGzkLI9 , t0KF9lprGB)",TmtOsHMO2d
HqUscY3iIo,VCTJStPpoqdZ,"(Q56kcAcUdx , kkwYLC0tCC)",onrJWCq057
NTuJotGJm5,VCnqrOAJ4XGq,"(xZ7EA7XFdz , pRfif9VjpX)",fsCp2wN38Q
x8MM1BTovD,VCU1DIKvqsVB,"(Cg6lIS0XZh , OuGuTVJ9eD)",X22gMHYJtb
Q8GoEzFFuu,VCa0Gw6moLnp,"(ZtHYewCxg9 , GSPLlaWoNI)",aRBb3pK58m
qkXiFgYlfC,VCZUzxtxmuAE,"(KXhme1gE7d , kypPFTTNff)",FvEWflYnOx
uGrhva7SOm,VCib5KCClOO5,"(rOH6dsUaOa , l4R7dS9HWX)",Wz9t84e87B
Mdf1Slitgr,VDksHlv4jw8D,"(mSIhKB9nam , EP37r1mbHH)",dHi2a0SvUR
4eqvr5VbIg,VDAgq9WrPVTG,"(58JdAS6567 , RIr61EqpnV)",CvEva8iiZq
HpkKrxjM83,VDydZv5t4GG5,"(Qb0MxC7poe , sFgHeyGelZ)",qWJ9BWFBED
zTFCBVjRPU,VD6btywbqKGP,"(XSNqwFZqdB , egfQlMTMAo)",lIbBDZBPQG
ZbGHMI4NA8,VDp7yaqmzWb4,"(om1FBobKzn , lC65cq6rAt)",w5voherwB5
XOjMOr64ou,VD5OTLTVwWmZ,"(whGnRKjGi8 , 2l7MKtQLuv)",Jf5nO9DnJ9
7ox8OS4I3b,VDCXiKPLWUQJ,"(5TZ5YtOn0a , l2Hf8tojQI)",ycjMERUGjQ
DRVKlwUi8p,VDmrfZ5QM29j,"(kW9yMGq2nP , LDKX4kxc2b)",NQvHHvRVhU
IfwElw4oWs,VDF8iIzXdh0T,"(C2yuR4naUr , FfZC7DXHJr)",lqtwsUUPNf
dp1OiWzCvI,VDAl7ApbhzcB,"(sBTs26L1vR , Ht4UZ2Hl4B)",f2wu1j6gP0
No8THv8x40,VEq3rAtA7jiY,"(LTqm3jssJl , CVEDIvO3C9)",n51BFW01bk
A44sunstOw,VE27WA7cNiU3,"(PwzEtL0hsa , vDouLH1QgY)",zqqJoLxVcU
GXAVlOSIwe,VE18JSS9JWYy,"(thMnHVibm9 , OgPFnEYPwi)",DrMXYoqAUr
cRR65JStoi,VEY1CXJu18Pn,"(8HloQhVHQq , co8mjtg2nb)",duayYkDe8H
i6f4ci9gbf,VEXyQVp4Xkx3,"(7LuycAvWP5 , XTowWkVQyD)",yI9e64iWwr
KsY2WEgcJ7,VElW1lVBky5k,"(6ol1khsVyq , TVBB7z8noV)",0sy0YOUaQG
A5bdCwMPQI,VEnMWJnQI2DY,"(SD1ghg4C0H , hAucaVJHtw)",cw8R9g1t5l
MShh8E50vS,VE7pBlNX6Tyf,"(w5zOIpuwUF , icZbdyuJmi)",SHHN4IQamP
dCpunNuL1S,VEZUhcF9EBJR,"(qpTyxpNIsQ , gEO47E2u6f)",Jy7jFgWrzM
If0nt93j3C,VEJJuVdep12g,"(aGoo0qdlru , Tpsk9OdcVt)",h6p0NVKYxQ
zrolxX2NpY,VFDKb4RWoQXd,"(OQCkt89nE1 , NU2LC9ASd2)",3abTRzUhDI
gj8MAQmLke,VF6tNk74qOaM,"(dbmpIEWSm0 , 7zeAFO6aZO)",IZgXrmcvda
vgNU1coLdV,VFvVidUB8FbY,"(gmV0Ql2sKu , HHOsYEKwmC)",3a8nd4OIaj
gXcUBFtuHR,VFsEJKtgbMuz,"(yw8SItD4zZ , x0Ad7FmKdG)",8A3KR2Fjol
mpLmTdpXVm,VFhGbEe0rZV8,"(iMJHJw3fSP , I2MBtO0LJX)",2ovEp4f9Bo
Cy8Wp3MVw9,VFm2BwCiV65V,"(jRvy7VTyQ5 , FGkUh9nFKu)",IZpj6OEXTu
VxC6YejbEU,VFk62SXNjSIG,"(RRNlBGUGv4 , kp2q0Qb1qD)",U4w2osyE3Y
AqBfJ77TAw,VFqV4gwydgOn,"(GCuMdC5cTf , LArUNZWqfD)",mJnf4OsT5R
MOZgdUadBp,VF9Q9RnnPZfq,"(VH4XC079yI , IRegVTOIbA)",WVuE30fhqB
d8Yt5CYNDg,VF4KxE1mINrI,"(AMkeVbFAQF , b8cgWv75R3)",zXaNVhMihf
cSiOAuuFHj,VGj1sbYYcLAU,"(LNmxAvM8Fr , 231VkWykZx)",4zmJPSRq7x
YEkYemsipI,VGsPC2jC7RIT,"(aFuf6hFCew , 0TYFRcXpP5)",LZybqVHvDP
zui4LOcmrv,VGqHtVr3Eyf5,"(rDr0moJRhy , 4BGgvuQ0PL)",PsYS9hxfYd
WZhvrWbSTH,VGXwYLdZiheC,"(x646yeix2A , i8VrirYiuA)",4k9TtgPOKO
ux0kVlhnvT,VGUh7XxNZZfM,"(v3LQBcvdsZ , mF8vYhes9Z)",Ml6LHF4jcC
PzyNzGcyHB,VGNrHYreXndP,"(7bsSzBnnLy , COux9ROK4w)",JihAo60W6d
VViIMhdLUU,VGRamUhvx7tP,"(64KtcbyiF7 , IxtahmiRCV)",WtkYlSEsK0
pLxUAl0EWh,VGLY8KW6lMYE,"(RcRLsGtU27 , g95Wq5uatf)",7N9DDasXM0
7ixbyFYMqy,VGMapwRRLVEi,"(L9Hw4PWZun , oAYcSjBWCE)",4CQWUVIvMH
hboXAmaZ8a,VG8RYZzAYDwq,"(9N0JsvFaWZ , vAKcqRAjl4)",zkdMQnYFLd
cR3YmzKMuP,VHP0Wqen81ZZ,"(VRdMNoELPz , YWT0LxZkyT)",bF6BrAQKLN
EZq1wgHDgx,VHLKZdA3DN7o,"(ic4Zct019O , dmCSqOEEY8)",aHpRdIdHjB
IIhLgm6Lbx,VHhlrSWw3I7I,"(AnePsdx54b , IjEM8YBicT)",TW5BtarQrF
rt9JsUTn70,VHPIQyRDavbW,"(gEOPAstSlD , 50qajLhTDz)",S7MPNe0WyO
luHuhMnXhj,VHaGjIGIFYTq,"(K4y6RYTLwA , q7kwEy3Yx4)",gNUYVqvoJu
JD62C341Z1,VHeJUyASHPeb,"(gECk4Wss5I , 2lejar0yN1)",QA2dBapZsW
JGPAt9dfoR,VHPZu6uCPxMg,"(iMy57XDFde , U3ucEQbWKp)",woNJR9BN3n
YAOhgEUqUq,VHVRxUB88VEB,"(GqJwIMrHJA , yVLG2CTY4l)",Gy6Wr9XQ6M
IAw4bhwofU,VHGd1GqEhGHm,"(pr8NjQRTOd , 2r5g7qruYb)",HH316Rsb2r
PurXS0jPRB,VH0mlmy1lFkj,"(r641XRFEPM , 043eXFfRuS)",9dAImdDUGW
IcD70CdWgR,VITPaSKdw03I,"(rLYp5zgLFw , YYTUCkfA33)",QDgMYKYuuL
baIWXs9rQy,VIieRDUTQg1l,"(ewk0PkPwc3 , 24x9XdZNVp)",3PlUBNazhV
09jtRwjb0J,VIlVPeBRD0SU,"(1aHOgYPwL5 , JDWMh6vesv)",BeZwsKxVIp
qtVrXtWfpC,VIn91QOkwdd5,"(emdBAe3OZQ , X6P7oNitH8)",H2KX6TVmK6
Uj8a3GEjsM,VIlGienIp576,"(7bGsT5FowM , 0LqxlZSzr3)",ymWDfToCS1
LOXPIFfyX1,VI2UXFc5OD17,"(EvCi7S6GD1 , 0KUnDriz4d)",iLUStY4EeM
cszxbo5p26,VIcfLXZBF2Nn,"(gafuoWqR5T , qIpHeo6TT8)",BzgBTGCKqQ
cztIonYBjo,VIb6CwVvsqTE,"(SI3uuCQfDo , 80lcWckzNl)",hlnXiYmsxA
I0AzCotOr6,VIXe8KJylBjH,"(CNQSCRhvml , A5BQ4S5C9n)",A5NEEmlKBH
cCGKHzgLvl,VIxICJzODatV,"(ZBJ9xPULRZ , MD4FrOQXgC)",5wu0pnoyrw
MnbAqN338d,VJiyDuEOdNhn,"(hHLdAoMoEb , 8F4hiVV1kg)",RwlL6hnRJg
HGFsWmCJGE,VJ47looulaYA,"(uovngxUKEx , QXiZrusYra)",ecNOIvepXF
XzHmbMGABn,VJm56xaGAluM,"(OSqTeiGFO6 , N3ze84F7rX)",P9PZkJV86e
PkJGk046oM,VJZG9eiwgH8Q,"(3bnGRrwXsL , zgW5laiU0s)",s6lH8bo837
hwnjLprmZJ,VJuR5XerWxxS,"(sDarX9F9Zs , vrogR790ad)",AqkAnw0jJB
lpsQyPBY8n,VJoh3txyhpI0,"(xai72s6Q0j , R9HRx5uxm8)",IEeF9WderI
SgxNVhFrsm,VJNmRQEEd6zW,"(rJW0Qm6uMG , UIfON7GvrY)",9eUEBrzS8R
65b3YlMMkD,VJCvksEu6gUN,"(WH9evF8y7u , 4CZLnsE7ao)",ve5dGhI6sK
ZtyOeKbbHm,VJH8sGb1dFFT,"(Py4HCDlOkG , sLE1Q8P06w)",GZdcu31Grq
JnucbMxMIw,VJcnttRpPZoR,"(3pr0IXmrXe , b2wLHfavGn)",vnbVIpCLIo
GxeltESjCd,VKq5EXCnx1Ug,"(RmuPFctxwg , lBPGVPKXRH)",nD2mheVDlH
caEe2OFsEj,VKGTwXREKCC5,"(iwS8pzhFkn , KOmrz5Ai0C)",8rv8Zg8tO2
XrmfhOO9FS,VKEHZgvkFE9o,"(6ECkmj1q3S , 7ax4c5gC36)",p6dJmeGBfU
my354nPBuE,VKwBe25ObUvn,"(GT53D8nwYE , JYJgqUoX4O)",1Q5nTCoX8Z
Hy6czMk4Yv,VKN3elbpiD9I,"(b9vp6Dcfj8 , Rd59iKrMaW)",QHwCuFgP7q
zvTqG3ng6S,VKQzTxoSgBte,"(HoqsyzSb4x , R9nQDB0Q2X)",brA0UehFtY
KmmRT7vsYB,VKkSWWUAhyLk,"(2PFR2Ec8ce , ERCHqS3Hc7)",8wdBXO0SBg
EtqRlGBZNW,VKH1T7HqpZd2,"(XEUoBh6Jsh , AyalBk86Qn)",Z1rTFoF5xf
pmvpc6azh0,VKeHFhYUinQe,"(NucAaJg36r , DIVoDr5F5y)",q89gPpVmnT
M0sccs0GaC,VKS6u47nsJDq,"(xCLFAX3Xms , sxk1bPGQPH)",w2KH4Y3gqT
w7wS7N4bgH,VLF0XPrsK1Kg,"(0WSAgG4Pby , at5WGuwTPs)",FNVgizox5m
z3OpdOk2Mh,VLuqNI2LWwgC,"(OLMJLS4XK9 , O1jq6DkZ1x)",mfDOGSK5NV
PFSftoy0cK,VLSoW3SZtvHv,"(KI8DUPdfto , ewGjc06qdZ)",r321kM5yps
PjVP34ZRa2,VLo7GSwG3SpR,"(TEB83HCreD , dqBmq5hXaS)",RTBivGxQvq
pGnUF95gJO,VLlmULIfELyJ,"(uOsRPCDRMF , btgvPanBb8)",kIe7ZmgBdQ
KVlHXMbxfA,VLYlSLL1srhz,"(G3sP2IqpTl , TL7zO4jix9)",l3uPVZFz0o
SMcWltuJyJ,VLROJ25RxsSS,"(dylM6C05XE , ASwtX07qVk)",Is0HF9CXwJ
EQNd4CDmeD,VLnzmtAEMQ5E,"(UYg0HY4MkN , bIxZJ2pG7c)",oOGegCXzsF
aeBJk6GN8f,VLGqJWf5C7Hx,"(jjgMa8iExw , 8jQIpzvxmJ)",KQKClbN7Bf
s5iy0kCNTu,VLL1pRVGr8sF,"(1eKvXOsVSM , oYKcORxHXg)",2ocJvV6S8s
KlwFDcVNgy,VMuWSMzZ5sOc,"(3cfg1cBVyj , 6QD1F2BIkU)",SXzyBIJ2yX
ZqTDxUseuB,VMag22VDU69p,"(q0Wgrq3EUO , BkYp6ukH48)",g4ADLPZEMf
5nJanml4Co,VMQVs9NRXj9v,"(5RQj6vPkYS , EHreUcbXY7)",Y8COQVzaRD
wM2Rr5UESO,VMgUJ2XGhYgE,"(MW7mJTK1tE , eoIFSfApVC)",miuYSEtz5P
gq5aSZBDeg,VMknQGCLsvGc,"(BuXTolphbc , rotxBr92cP)",D2DM8iMQGS
lYL7OoQBzz,VMXPostNDX7g,"(F6HInEysxQ , jCzxLxXNdb)",rMRgdYsL7T
3I7rwlY9oh,VM7KzLZUL21N,"(NPHTnVoRWq , hITmVUwwe4)",k4yPyqiRVZ
3k42QvApCq,VMiXpZFq56v7,"(VvDhhVYUPw , UwybMgrNaW)",NTAXydwi7A
lziXQXN0dx,VMQ9VOGtwOIl,"(VeYm9cukES , xSyei7zCp8)",zJbFYDcUCj
bJSp5aOgSO,VMfKCxVlRZBj,"(TW08cWQji1 , CLzSL00Gx6)",BQbcksu2uS
9PNG4Ah5MT,VNtaNjknl3fO,"(koectWprep , vmFTkw5yWX)",gYwVufQzcz
zPA9rYZoH4,VNu4TAqOCW4M,"(bc149MBVe9 , o0CVOvEYQB)",L1y38Y1sCz
Agrg0fDcnF,VNBDSA5fXmoO,"(T4dktIjZ1s , pgXVXr4Prs)",vTaDkfE5yU
QAoReHerQi,VNN341AXp29y,"(mnTuNV8JiU , GYcvvJdd0p)",cYFn71K9Pf
a3e2v7iKp6,VNx7oH2WUQe5,"(OQaffLzFtl , WPsm0TUWBi)",nTNi6SPWgX
R55EMpnDAd,VNJsaPWKGM6U,"(fypvzi1bxY , JTTU5Dfs6X)",HMtF6bUidv
iLwHutG9kG,VNRWHChW3O21,"(BrpwNQIQm6 , q40NN0DUog)",kFxpIRaXdm
e7yNYwA06V,VNbTeV9n8cWv,"(WJy6I0AILV , rpb8YMJZxj)",FsQPZhhGZn
X2HmSO1mTE,VNJTzc4GzFrx,"(xuZXI3g0ip , 85Jl27ACPO)",KGTXYDyM7O
0vWq0yd7cu,VN2xItt2NIn0,"(CKcRSleWJC , P7HCfm5xGf)",5v5KBuKADj
vnv2Xwe162,VOF448PXmqCp,"(QjiLLqNAyR , u8nlVKB0Bh)",0RyaJ9TWkf
RrgQbXGpC5,VOT7jvLx9odL,"(BFVZY8dAiM , xW23GzuM1K)",m63WqIne8Q
zHzObpPqN2,VOLvy2eVKC7W,"(JeSkFolagz , TUNs8MCg7l)",sQJqfcR61s
NVc9RhCpIr,VOZJ8Vzzlx8M,"(vVV9IftYfG , Ff8vCGFqAz)",C5fFm0N4QS
RnTPGE7Up4,VOiVInD9OZam,"(o0njX2HkAR , xg0mXXa2AV)",1BVV3nl9NX
FwlFou8D7P,VOkaFIkeUu3X,"(p5GwO003DX , O1gN7LJfGN)",1G8xwNAV16
LVPJOXotjW,VOZXqAIcG38s,"(4wFfaw6gpp , 7MTorkRbFx)",KjctlYCZKL
5Hl328UbDf,VO7732Grxpse,"(EUfiWvVN6W , QfhYdMhxKY)",Ozg3j0bvsp
Yd8E1BmYGM,VOqF6FNoErRA,"(jXZLtvTkVe , c9SzWHuHm3)",DmKikjh5Ve
B8wtUstRZC,VObuOMX8FYI4,"(AET78F4qKa , M4WJ7HIxhb)",6SJN0eDLUW
Z3RqSaHPvG,VPKimO9sPlB2,"(MCgZ31duVt , HCRnxpKRTb)",zzefegtza5
M09q3RxFPg,VPmkoF0pol4U,"(6MMf1xUtv7 , rwFXFuggRW)",6STXIejSX2
hNWMFAHIlb,VPcswpHtBwxj,"(dfBzCbWG7d , w5DvsbFDcU)",DcFoUaaudc
hNvJL6tHmG,VPGzDdYThW1v,"(oRsYjRIzIW , vZewJHyCew)",QghOtLHoSO
IvZq8lsC3Z,VPg6dTZW2h4T,"(1NLFQqQYX8 , twF0WaTstg)",dwPgI9zTNj
9FEhJP1GET,VPYH6Ivc7nZz,"(KpkAcyCkVo , HFJ6plkEdJ)",1zVEpJdt3F
2DZ7Ja65NT,VPaGCdPmkIMg,"(hjSsyuOWT9 , OMWbuWfh1I)",AhypwbtG8p
YDkN3kOowI,VPX4ToXX8Ni6,"(uPnSaDoBKd , F8AZwT4it4)",QaLz8CS85x
wID8PaWvMy,VPnB5dtwuIIE,"(jjSIoEgAPq , Rm1SaB8Rai)",8PCFnoWNtw
pi9piAEyVn,VPaXRXd0MzJw,"(GJW8fPzGEn , qkyBUIZJiS)",72Cm7XPjKa
bYL4tooOy0,VQLlahrpbY38,"(Vzxwjb75Yw , 1J94nJc6ce)",ih6YHFyx0R
ROYRCPbBDF,VQkebm90eLdp,"(JXZlw7LZ4G , jEKFRiq8ah)",gZq8s2ijmI
LTH4cRZeKb,VQUBil8Zr7Ry,"(lWA8whkVSG , nOLCamD78H)",h4Y2oMney8
FHDply8P7A,VQgFYpMSYDvv,"(hSalElFlhc , QFpYL26CeQ)",mXjzXcrZPv
XrDJDsQK6w,VQzvjCYODXmh,"(BcMbyb27vM , 6NEbLo7rJg)",Ndg9bM76Pr
Zpae9ve31z,VQugECczf83H,"(Opp6tfJMdP , Hx9OlEPJga)",2yFQllBytn
ZZb1g39vnS,VQmFOPCXt32a,"(JXdrhElCKl , LZNfVxFHIK)",Ui1kiO4Xjq
nuM2578kWK,VQYgNIiZ23dj,"(zsIjOi37Bv , ioHnmlOaGi)",KLaa9L83Qr
lpHYDXTWhm,VQmmqsRcuznH,"(tGVRDl8B67 , 2zsjpHbkwQ)",C5th2uYzLK
WXZOV9CuBE,VQSrVuIUW595,"(9vr1Cjeuqc , FXvo1n0gPU)",lL9YuJ4fl8
ItG26g8W6g,VRNPeLoaHqVQ,"(LWYMwrscnP , WJKdehZ6xc)",wp8dbUrGAa
btI5wo6ehn,VRsBsAeqz5O9,"(1B635QXgCx , rDea9oDsJO)",xQFMwWEumZ
VY6yAu1Urd,VR7ozLnNY8t1,"(QZkpwIogqb , O0SqGzSNvN)",YBH0Pm7zcB
P71w9urKlJ,VR5ZPFLXCMna,"(swffsVusux , Uer2jBgEU9)",r20Pixj5vl
gxIHG0qXiZ,VRDbpgHWWu6n,"(L6sB9sRrCl , PqCedK4sgh)",nh5jTZxRLZ
sIbr30SUF4,VRsngXHuYwd6,"(Esa5VYuQuS , k2rBPcaYX3)",39KdtLSdTk
uXmECDOylf,VRxVfRNymJtA,"(90xAg2EHoK , FHDPJQTntw)",gG4SdkV1Kp
K95FJumkIY,VR1ChiVInxV8,"(BheB8qtbXH , dNbyt2Gfu3)",XAzxDlfna4
gD4VsOQz2v,VRFSbBXMcTaJ,"(6hYWi930q4 , M08nvy0vpb)",UwZTrQNgEE
AYpuZHWmBg,VRNOpCsl9R8f,"(spMc7BVUEE , NYZfSlod1v)",nowklXrqk9
LJxUF4tE0a,VSLOGruCdU6P,"(biRmwq62pv , oWZutOIKiB)",riZWrN10th
s6sRReX7CK,VSfZhtC4JQtG,"(qnt2i41OCe , x4wn90evWV)",WKgQDslf7L
dZ4GFALk3h,VSKY1ZM3f9Aq,"(P9FK4P61eD , zMqHGg12YU)",DRqbe4vuRi
sYl3DJI7To,VSCniymIgauV,"(TAwQqqcLKC , uDagthj4iX)",VC9RXg0G2Z
8mu69Ri6ly,VSc6ZiVOJe78,"(zuUWzT1X8K , kQbgODIdGc)",PYVcZj3OxN
iJi7CqRt7E,VSKsjfxySG0M,"(9anrDPo2z5 , c9dOATB9aC)",LCrwmcKybt
MoDWlsjK51,VSHzgedclshS,"(wCKPqg9TdQ , yR8MixgfYR)",1QkSlLpczc
wxFyjg8Smb,VS69qmoMT0RF,"(ZKlD1eqBtM , fZsqsTgGIG)",Wzvwp2Dxa6
GoO90igzOC,VSj2KCdyHwtJ,"(77HnFfXzXG , IqzRpb8rjr)",77CMGgtw2B
MzsVv8yRU7,VSXAT7C1eNag,"(K47TpWYCYO , 3w7rg3b1f1)",fBmp6ZC4Y7
JkTIvAwqfE,VTdibTw4A1yF,"(ooeOBPLTCD , SiA40b1R18)",cchLGIksfg
vcVAMLm4GQ,VTRPHGVvMKen,"(NzmAojJL3W , fWic8JFuDP)",aAfLdrtgRZ
57zvf9y7MI,VTU1bkepzLPY,"(CEiUR1vKPQ , sc6SLmQrBq)",6nq06O9ZFg
iWOo5cCaoC,VTrMrmf3NlNc,"(3aBeKSYZEw , ukzsuBFrMK)",prq9DUBRQ9
IAjMnGAZnj,VTxFVe86EKhO,"(L5KVI2GxmZ , G9u0O1zw07)",dqSc5peBtn
2zzYFVzJxR,VT2UK7UnuwdY,"(GxGWNE8VV5 , vMgLvaL0zI)",m8nuOmmWTr
LRgUJLwoIP,VTCgEQlM7zWA,"(pzPriVwtFk , Os73ecsG8C)",D8xTfW3NXW
zAxVZtTVQd,VTo8Eh9LB22B,"(iYDSb8ig2P , cHqU2E57QT)",yp88s69Len
pEbolV0D1a,VTE9LxAnPXMv,"(jNFxJETBNF , VEcwOibm2R)",PCkSeKXKfa
GXbh1VCN2Z,VTZMbu553JM4,"(g52I7TlM70 , dwur0wZuMD)",3EA6nmm2aw
amAa1DYLb1,VUObQ7lyepJS,"(9fWXDYlB1I , yQtBNyZ89P)",HCL7dtiv9T
j7HDKoEWm6,VUQFdPC07dj1,"(VQu3NJMOX2 , oXkVzI2Pfz)",js3mVxGiPw
N5qtpddUjH,VUQwtQNQQSQS,"(zTBLdyu7pT , KHThWE8vn3)",DcIr7IPVxu
zx4vTXso1P,VUrYzuw8QZlf,"(s8hmMcWpv5 , HVczDFxKl5)",6DPj0mnJdv
xyCp8VWFuu,VUrpzeSzWiEA,"(Rq3LE9Hei6 , eNaOCyj1hU)",NrN1KDIEs0
qWsipVFFtb,VUZfby2t2OGQ,"(ylW011u0b6 , tTSq36Oykc)",iqAcmtBF54
cutYhWcw9y,VUERoERdg0Er,"(OGwPYDcT2A , Dr5o8rs4UW)",TNo6iHMbl3
QP6WmdOcQw,VUwULSvxn1hJ,"(dX6MBXMzHj , Pf0BTz2knj)",zrXZNkfC4G
vP2mTf0Qr6,VUgom2Hep8Yr,"(3Qp7Zf2Cpc , scGgFHDXeO)",ZtLH3KKyoB
Vbh7l8ZHbR,VUEft1V4XMZ3,"(hdaN3WG0Rd , ctBUPOYdbo)",qwBaQu3dpY
QcpB7V77CO,VVv5QWNFg9qg,"(uSPkOqdHcb , zNNqzrk7ad)",nfUaAbUk8v
2j1RF3svKq,VVFdCVSRHOfW,"(5qL2WpQQGd , eZLD2quCfx)",CgDDp4PKOc
